clip_id,duration_sec,tempo,beat_count,beat_rate,beat_interval_mean,beat_interval_std,rhythm_regularity,onset_rate,rms_energy_mean,rms_energy_std,rms_energy_range,rms_energy_slope,loudness_db_mean,loudness_db_std,loudness_db_range,loudness_db_p10,loudness_db_p90,quiet_fraction,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_slope,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_mean,spectral_contrast_std,onset_strength_mean,onset_strength_std,mode_major,mode_confidence,key_pitch_class,major_key_correlation,minor_key_correlation,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13
clip_063,30.000453514739228,184.5703125,90.0,2.9999546492116522,0.3278187979311575,0.005509837491887445,0.9834702545585542,4.466599144381793,0.23869673907756805,0.115808866918087,0.6123759150505066,3.867019448088317e-06,-13.680770874023438,5.089449882507324,40.16409683227539,-21.01909065246582,-8.045076370239258,0.0,0.09745092631769826,0.05679952577460759,4227.641193376111,1020.09215766744,0.05914860179706099,4191.720723648705,481.7959961729294,8828.421689887573,1438.4960544113494,19.383243483699452,10.479148139125963,1.3477751016616821,1.7612470388412476,0.0,0.17840432199857625,7.0,0.3449482051092351,0.5233525271078113,0.44757577776908875,0.45008522272109985,0.5286699533462524,0.5224831700325012,0.4470634162425995,0.5211029648780823,0.566481351852417,0.6705340147018433,0.6473904252052307,0.5860658288002014,0.5657605528831482,0.4884369373321533,-67.43962860107422,90.4947509765625,-25.118934631347656,48.18266677856445,-6.623188018798828,32.069984436035156,-10.597257614135742,7.014984130859375,-4.012152671813965,4.335926055908203,-3.920842170715332,7.36820125579834,1.6525486707687378,60.15488052368164,27.316755294799805,18.982397079467773,19.1077880859375,15.698347091674805,15.107375144958496,11.5797119140625,11.77708911895752,10.655205726623535,10.371424674987793,9.564806938171387,9.171813011169434,9.711214065551758
clip_064,29.92907029478458,92.28515625,46.0,1.5369672210638607,0.6506747291509196,0.042248943790838676,0.9390279976848332,5.713508582650439,0.3622438609600067,0.12327255308628082,0.5026906728744507,1.3692009803606305e-06,-9.60953140258789,4.209800720214844,23.63035774230957,-15.77365779876709,-6.452725410461426,0.0,0.04489175990351047,0.041774746053627194,2838.603273711183,1344.849845210945,-0.05934498858270744,3485.3933594172777,697.6406708257568,6318.458224489672,2679.8598996694436,18.86775771342869,8.333435832377022,1.562983751296997,1.6240229606628418,1.0,0.1387122234157906,8.0,0.4157516311665146,0.277039407750724,0.567577600479126,0.5893475413322449,0.6419641375541687,0.6809741854667664,0.6154059171676636,0.5816577076911926,0.5508306622505188,0.5752145648002625,0.6144124865531921,0.5739203691482544,0.5359352827072144,0.5408626198768616,-102.66032409667969,125.29486083984375,-20.033618927001953,59.863258361816406,5.625967025756836,41.31367111206055,-11.124861717224121,14.405301094055176,7.145122051239014,1.3216458559036255,3.463247776031494,7.390164375305176,2.3898324966430664,59.6865348815918,33.92915725708008,21.40684700012207,20.95733070373535,19.29189109802246,16.978490829467773,14.374479293823242,13.089189529418945,11.138215065002441,11.099075317382812,10.439966201782227,8.85884952545166,8.76012134552002
clip_065,29.92907029478458,139.6748310810811,64.0,2.138389177132328,0.427910592808552,0.016659232948363273,0.9625272972136613,5.21232361926005,0.32184967398643494,0.16979579627513885,0.7343893647193909,0.0001696970446721954,-11.73717212677002,6.755807399749756,69.87077331542969,-21.509469985961914,-6.535376071929932,0.0023273855702094647,0.048215027092222654,0.04925435601604578,2753.772889220293,1327.7219193551678,-0.2962526087667366,3379.814563281157,871.0307579118876,6153.943884400456,2828.1506598765095,19.453519926597384,6.854913872258793,1.4768887758255005,1.4434291124343872,0.0,0.1750431958234112,11.0,0.11549341936731293,0.29053661519072416,0.6865543127059937,0.6328997015953064,0.5615108609199524,0.5051311254501343,0.46961939334869385,0.4319116175174713,0.44644370675086975,0.43575942516326904,0.4400891065597534,0.5202616453170776,0.5713934898376465,0.6730557680130005,-135.2598419189453,125.25436401367188,-7.965036392211914,47.746368408203125,-10.038018226623535,29.05492401123047,-7.422056674957275,-6.445970058441162,2.0962600708007812,4.963469982147217,2.839512825012207,6.485909938812256,2.8651959896087646,61.979957580566406,33.22849655151367,28.309303283691406,26.323444366455078,21.625030517578125,18.965139389038086,14.258529663085938,16.49249839782715,13.504115104675293,14.09023380279541,14.168975830078125,12.228075981140137,11.337433815002441
clip_066,30.0,87.5926906779661,39.0,1.3,0.6816278792218642,0.005265334899798113,0.9923345655604838,2.966666666666667,0.1355447918176651,0.04044909030199051,0.262389600276947,-5.163878158738469e-06,-17.761903762817383,2.720032215118408,19.758569717407227,-21.308555603027344,-14.56566333770752,0.0,0.01845472589734907,0.008327696580741131,587.5009567822864,137.72656097756942,0.012071009759957898,735.654327283496,130.25428464708943,832.1283015673374,294.44093045234047,24.75411217981053,5.5591548647236975,0.6860571503639221,0.7923913598060608,0.0,0.014142592278341248,8.0,0.724277936387485,0.7384205286658263,0.2514488101005554,0.21797792613506317,0.22690819203853607,0.3224436640739441,0.3248632550239563,0.21533739566802979,0.2676945626735687,0.2559272348880768,0.3221026659011841,0.278350293636322,0.3171498775482178,0.42696303129196167,-358.76611328125,183.2120819091797,36.811492919921875,-7.713876247406006,10.480652809143066,8.567659378051758,-8.091200828552246,-14.2252836227417,-11.804211616516113,-7.132749080657959,-1.2184545993804932,4.172624111175537,7.21478796005249,20.190462112426758,12.5562744140625,15.375761032104492,11.159442901611328,8.600520133972168,9.239635467529297,10.824694633483887,9.23271369934082,8.012364387512207,8.953693389892578,8.355188369750977,7.810047626495361,9.366117477416992
clip_067,30.003537414965987,126.04801829268293,61.0,2.033093603475327,0.4841360544217687,0.02324896147388745,0.9541788567940906,3.4995873502444157,0.28502652049064636,0.06671693176031113,0.5521447658538818,-2.0885335084194225e-05,-11.144585609436035,2.090791940689087,16.326271057128906,-14.354425430297852,-9.239697456359863,0.0,0.11654243985735009,0.050197035175969046,4027.1942608589916,1158.6323382820988,0.8276235639791748,3942.9332192914303,666.4867403238397,8663.753078910784,2364.6997370065214,17.951550791805285,8.057186046869877,1.0526373386383057,0.6729202270507812,0.0,0.13142156603423805,7.0,0.6765494064439241,0.8079709724781622,0.5007414221763611,0.3330957293510437,0.5102654695510864,0.42005446553230286,0.29598468542099,0.3811805844306946,0.33266863226890564,0.5134860277175903,0.3232927620410919,0.3815949857234955,0.5524598360061646,0.42710351943969727,-26.289920806884766,118.02265167236328,-39.86174011230469,25.049510955810547,-24.871490478515625,14.957910537719727,-27.5795841217041,23.634517669677734,-13.840511322021484,-5.089869022369385,6.499046325683594,-6.5575361251831055,-6.1888813972473145,40.332740783691406,34.692996978759766,18.89675521850586,16.240327835083008,14.051267623901367,11.654414176940918,17.762468338012695,12.96321964263916,10.934796333312988,11.589507102966309,11.73452377319336,11.058890342712402,9.945422172546387
clip_068,30.020997732426302,126.04801829268293,59.0,1.965291111436742,0.4792118226600986,0.017083952156065632,0.9655770751576643,3.097831751925712,0.15442685782909393,0.06898033618927002,0.3312406539916992,1.0241830419120767e-05,-17.119606018066406,4.009448051452637,19.022876739501953,-22.459951400756836,-11.753279685974121,0.0,0.06342652594499226,0.0297984816643239,2373.387703829176,1072.132565452861,0.34314789729643097,2561.2765945297047,944.8662977451877,4349.815280144287,2396.3501447717545,21.496697546212847,8.773427961866496,0.9904512166976929,0.8967055082321167,0.0,0.06934638734532961,8.0,0.6295687800467815,0.6989151673921111,0.25061550736427307,0.29762300848960876,0.2096942514181137,0.3008824586868286,0.25636473298072815,0.26005566120147705,0.34068354964256287,0.37533053755760193,0.7512997984886169,0.2547087073326111,0.17480351030826569,0.2903706133365631,-160.68270874023438,159.6487579345703,-43.727088928222656,28.903139114379883,-7.192935466766357,8.554905891418457,-14.90556526184082,7.352758884429932,7.863674163818359,-11.92527961730957,0.11718287318944931,1.7892378568649292,-5.605092525482178,72.40357971191406,33.964229583740234,35.28801727294922,19.801677703857422,16.052392959594727,14.49149227142334,11.149910926818848,11.600617408752441,10.186405181884766,11.218835830688477,8.217724800109863,9.394001960754395,9.310527801513672
clip_069,30.003537414965987,123.046875,50.0,1.666470166783055,0.48832986255726785,0.004924670351104972,0.9900159653433539,7.0991629104958145,0.1854979693889618,0.0972742885351181,0.47111251950263977,1.8979196619062237e-05,-15.693255424499512,4.257691383361816,19.208873748779297,-21.90614891052246,-9.768023490905762,0.0,0.10989350368713734,0.06857381635553814,5492.7667978857135,1350.9753997983883,-0.1811976577451585,5596.148345676397,368.5083057929541,12099.102828064555,1957.4762360390907,15.613954073451547,4.547340763783635,1.121944785118103,0.9413952231407166,0.0,0.05829787412951282,11.0,0.5041346867590785,0.5624325608885913,0.4753965139389038,0.6036725044250488,0.6477454304695129,0.4933515787124634,0.5836672782897949,0.4508545994758606,0.4952680170536041,0.4271180331707001,0.45736604928970337,0.48353374004364014,0.47635018825531006,0.5680251121520996,-76.546630859375,67.9990463256836,-4.672092914581299,20.70635414123535,6.186779975891113,20.549631118774414,5.2013726234436035,12.98165512084961,4.50253438949585,6.1674723625183105,-2.7562286853790283,2.8260385990142822,0.23964737355709076,39.9121208190918,19.2226619720459,11.474607467651367,14.262299537658691,10.365242004394531,10.485018730163574,8.618083000183105,9.511021614074707,8.701277732849121,6.579823017120361,7.095355033874512,7.3506293296813965,6.785974979400635
clip_070,29.92907029478458,135.99917763157896,65.0,2.1718015080250206,0.44099773242630386,0.0032400128978667944,0.9927065790064676,7.952134752460845,0.24593278765678406,0.07463651150465012,0.3180049657821655,3.094343280555459e-06,-12.611295700073242,2.7953755855560303,13.172908782958984,-16.256526947021484,-8.873979568481445,0.0,0.074758359496218,0.044075438149107485,4622.913586324092,864.276342084747,0.010394075894618634,5004.077126022635,284.40545598442674,9760.747055160251,1290.0593842344833,15.91459697167838,4.064898762938438,1.2743117809295654,1.6077319383621216,1.0,0.051396472979309826,11.0,0.5984305570324587,0.5470340840531489,0.49161195755004883,0.36178502440452576,0.41919562220573425,0.4359951913356781,0.5636552572250366,0.4506836533546448,0.46403032541275024,0.4750906527042389,0.4208378195762634,0.42868244647979736,0.5570219159126282,0.7848337292671204,-41.007080078125,85.97758483886719,-14.449975967407227,29.64000701904297,0.29499322175979614,15.77486515045166,0.24327746033668518,-2.317004442214966,-3.8368470668792725,-1.6124842166900635,3.2184879779815674,1.5161833763122559,5.594111442565918,37.493408203125,17.656518936157227,9.671148300170898,8.910125732421875,8.220379829406738,6.2283172607421875,5.673064231872559,7.239088535308838,5.000098705291748,4.928977966308594,4.789703369140625,5.076408863067627,4.849181652069092
clip_071,30.000453514739228,129.19921875,61.0,2.0333025955767865,0.4649795918367347,0.017013668153182667,0.9647014396974376,4.1666036794606285,0.15523329377174377,0.08438271284103394,0.4622279405593872,8.560915449993933e-05,-17.70226287841797,5.376911640167236,24.72077751159668,-24.862056732177734,-12.096182823181152,0.0,0.08668437197775629,0.05552927690295993,4291.363045526231,2143.945515628201,2.591472800279055,4629.719732604395,1182.1939266969064,9063.104448742746,4946.210174552493,20.534648583460648,9.424765880257334,0.816058874130249,0.4677695333957672,1.0,0.32333673405499086,4.0,0.7448307243278358,0.42149399027284495,0.20632387697696686,0.23855115473270416,0.20039837062358856,0.37258410453796387,0.7015896439552307,0.36956554651260376,0.25897878408432007,0.2373359501361847,0.4825194478034973,0.5247421860694885,0.347268283367157,0.3392421305179596,-119.1833267211914,109.61109924316406,11.086851119995117,22.18416976928711,-0.9971147179603577,17.37106704711914,-6.046452045440674,8.800809860229492,-2.815795421600342,6.370052814483643,-3.6712324619293213,5.08935546875,-2.977247714996338,122.15579986572266,51.54256057739258,16.332754135131836,14.088671684265137,13.761911392211914,8.013189315795898,9.093559265136719,8.753410339355469,7.841372013092041,6.836172103881836,6.74335241317749,6.048984527587891,7.184471607208252
clip_072,30.000453514739228,129.19921875,59.0,1.9666369367054164,0.46880287747282817,0.011970220018008952,0.9751021426105543,7.366555305286391,0.3091052770614624,0.07029904425144196,0.4474002718925476,4.873446837469841e-05,-10.421945571899414,1.9846587181091309,14.339926719665527,-13.191446304321289,-8.055635452270508,0.0,0.06159540467843327,0.024534475564024844,3253.846674210051,851.385773310412,0.45700357998472163,4133.751378757919,658.5033680262933,7157.445127387573,2196.8841627669453,17.293139964831894,5.864950117801348,1.0492016077041626,0.6140474081039429,1.0,0.21206014272547047,3.0,0.7460362111120025,0.533976068386532,0.3819178342819214,0.2802753746509552,0.3054731488227844,0.4097936749458313,0.2928742468357086,0.2904641926288605,0.2148529291152954,0.333101749420166,0.4516018033027649,0.34742534160614014,0.4379550814628601,0.30034247040748596,-40.526710510253906,128.7853546142578,-7.86073112487793,29.996639251708984,-11.550982475280762,12.221231460571289,-10.236187934875488,8.81735897064209,-5.218373775482178,-3.094008445739746,0.8660383820533752,-0.1058325543999672,-5.976277828216553,32.217411041259766,22.703853607177734,13.612688064575195,12.856886863708496,11.858785629272461,10.728493690490723,10.363409996032715,7.9535627365112305,6.774762153625488,7.791055202484131,7.475800037384033,8.04159164428711,7.557076930999756
clip_073,29.92907029478458,123.046875,54.0,1.8042658682054018,0.49660035083215676,0.023180656607773593,0.9554030326695757,4.109716699801193,0.2955292761325836,0.13932007551193237,0.6289724707603455,3.965954309730015e-05,-11.572668075561523,4.192622661590576,18.4306640625,-17.522708892822266,-5.788528919219971,0.0,0.0205233435560512,0.03162999599223387,1411.6778585177422,1755.2970693420204,0.31345321441065765,2369.234792507626,1395.6926374062334,2552.3778425620635,4018.9194305755977,17.29121785332408,5.884433561025231,1.2010213136672974,1.999080777168274,0.0,0.039540799473852584,7.0,0.6613684218626398,0.7009092213364924,0.4971308708190918,0.5001193881034851,0.5552017092704773,0.5118136405944824,0.4776913821697235,0.5576052665710449,0.5195207595825195,0.6174131631851196,0.5130800008773804,0.5015155673027039,0.6808410286903381,0.5849674940109253,-209.63116455078125,174.47633361816406,52.541954040527344,28.422298431396484,3.3711090087890625,17.834613800048828,8.454941749572754,4.444397926330566,3.187861680984497,1.6019716262817383,0.6718190312385559,1.8176352977752686,-1.2606873512268066,76.94644165039062,43.51093673706055,30.292781829833984,18.814273834228516,13.804841041564941,9.370055198669434,10.037666320800781,9.54946517944336,8.815691947937012,7.802822589874268,7.8336896896362305,6.528764247894287,6.7627973556518555
clip_074,30.003537414965987,105.46875,21.0,0.6999174700488832,0.5712108843537415,0.005919950092878808,0.9897424470509271,2.2663994268249548,0.20981115102767944,0.09929285198450089,0.48095664381980896,6.437429724901424e-05,-14.875944137573242,5.363569736480713,37.56932067871094,-22.55828857421875,-9.587315559387207,0.0,0.0674553463491296,0.036918781152458315,3437.9237397327984,951.1018102480879,0.31445264385809973,3849.0059875235006,517.7820292013533,7425.756335378385,1683.4115005380393,19.539738882432385,12.11488838722307,1.0548206567764282,1.2393488883972168,1.0,0.20850594401135047,2.0,0.6120335894181399,0.4035276454067894,0.33681488037109375,0.38102051615715027,0.513721227645874,0.45947960019111633,0.5367903709411621,0.4262068569660187,0.48835355043411255,0.3931281566619873,0.356240451335907,0.4878222346305847,0.40944328904151917,0.4083910286426544,-87.2275390625,115.07112884521484,-20.12105369567871,46.0048942565918,-10.890480995178223,21.32497787475586,0.13807611167430878,12.101264953613281,-3.84340763092041,8.767119407653809,-4.185973167419434,9.016826629638672,4.802759647369385,85.52385711669922,22.463211059570312,15.941882133483887,14.593159675598145,11.5444917678833,10.841652870178223,9.991315841674805,8.325820922851562,8.255738258361816,6.43577766418457,6.463892936706543,10.883914947509766,8.542948722839355
clip_075,30.01578231292517,139.6748310810811,69.0,2.298790658882402,0.430593570761638,0.012231107483725556,0.9723793454055231,5.230581644123726,0.3623984754085541,0.13424132764339447,0.6188834309577942,3.8618274926601526e-05,-9.482579231262207,3.549426317214966,20.585996627807617,-14.1415433883667,-4.912768840789795,0.0,0.056072285261987626,0.032984625539192895,2963.77890102897,1601.0148993544383,0.06798254173708271,3206.5048208667286,1532.0323885574364,6172.376932732744,3538.809941710896,17.631806688470665,7.227511306862847,1.0636347532272339,0.8397585153579712,1.0,0.38264562889412934,5.0,0.8611013066085405,0.4784556777144111,0.49374476075172424,0.393990695476532,0.44291427731513977,0.4054888188838959,0.4446887969970703,0.5610814690589905,0.4597623348236084,0.464433878660202,0.42930635809898376,0.49717095494270325,0.5325336456298828,0.44705647230148315,-56.83951950073242,141.5186309814453,-39.80195999145508,20.120527267456055,6.125887393951416,15.779385566711426,10.872307777404785,15.92314338684082,3.6536648273468018,9.351180076599121,3.6941168308258057,1.9955637454986572,1.577614426612854,69.8011703491211,58.205894470214844,28.12894630432129,21.612533569335938,14.23166275024414,22.835302352905273,11.56674575805664,11.489860534667969,9.763669967651367,9.556134223937988,8.590410232543945,11.139768600463867,8.260587692260742
clip_076,29.92907029478458,129.19921875,57.0,1.9045028608834795,0.46170391966310337,0.026510352580517465,0.9456993494706998,5.379385273723512,0.26084104180336,0.09311690926551819,0.40269288420677185,5.9034427133860885e-05,-12.406314849853516,3.881633996963501,17.906524658203125,-17.630496978759766,-8.78575325012207,0.0,0.08695705700882467,0.04989035866402821,4559.1612894791915,1189.096480667049,0.24707248676776022,4815.935229529512,746.3174766608767,9896.427951809785,2530.6070439922555,18.87002369047372,9.253516716525288,1.099743127822876,0.7795486450195312,1.0,0.1368678770566376,2.0,0.6384885130619316,0.5016206360052939,0.3736239969730377,0.5425950288772583,0.6449442505836487,0.40568220615386963,0.3448914885520935,0.2901722192764282,0.3929192125797272,0.3366478979587555,0.3803095519542694,0.4685763716697693,0.3606618642807007,0.44607943296432495,-36.44949722290039,93.29048919677734,-19.552406311035156,14.725674629211426,-7.455896377563477,14.51033878326416,-9.483894348144531,3.9679203033447266,-1.4071760177612305,3.0883407592773438,-5.080934047698975,6.943035125732422,1.1708295345306396,46.36701965332031,27.182903289794922,16.122377395629883,17.735137939453125,10.102123260498047,10.29886245727539,9.563728332519531,11.385677337646484,8.516987800598145,9.745081901550293,11.255268096923828,9.278310775756836,8.005105018615723
clip_077,29.92907029478458,166.70866935483872,79.0,2.6395741405227175,0.35410430839002266,0.018660427776373407,0.9499404692399773,5.746920913543131,0.06604518741369247,0.03512365370988846,0.15375089645385742,4.964483648997606e-06,-24.899805068969727,4.870843887329102,22.459716796875,-31.457929611206055,-18.373451232910156,0.0,0.034446935305954225,0.009663565590832408,2821.3044968212703,323.3624583728192,-0.04436414780189462,4290.9177964144965,302.84685138574906,6363.604447488363,1384.4321648279888,24.46118221162157,8.200917875735794,1.264452576637268,2.235264778137207,1.0,0.02098192125843723,9.0,0.6620082484694069,0.6410263272109696,0.08095872402191162,0.20744751393795013,0.17889459431171417,0.10352616012096405,0.16427797079086304,0.14129744470119476,0.23367181420326233,0.15636880695819855,0.24375209212303162,0.43291786313056946,0.205824613571167,0.07588756084442139,-263.7200012207031,103.05001831054688,9.82055377960205,25.078866958618164,-8.012219429016113,0.06315772235393524,-24.32099723815918,-6.866741180419922,-21.914724349975586,-2.4722273349761963,-14.363208770751953,-1.1367391347885132,-15.664286613464355,53.403873443603516,21.40656089782715,11.709449768066406,16.82441520690918,10.660576820373535,6.57349157333374,5.9198102951049805,5.9294514656066895,5.779843807220459,6.596793174743652,6.63996696472168,6.874777317047119,6.539560794830322
clip_078,29.92907029478458,99.38401442307692,46.0,1.5369672210638607,0.6057828168304358,0.023640413721320645,0.962441148381833,5.4462099355088975,0.25964388251304626,0.15080325305461884,0.6986088156700134,-8.582940103770467e-05,-14.047823905944824,7.593575954437256,47.608978271484375,-23.41441535949707,-7.247940540313721,0.007370054305663305,0.1285950606696082,0.08362956826448117,5743.956822450396,1967.4269135498953,0.44172106020504187,5310.41891261581,931.3717361477555,11715.699624830295,3639.1990820417636,15.984152107704919,5.267585345160388,1.5405018329620361,2.286006212234497,0.0,0.19856083385716675,4.0,0.24236894442981669,0.44092977828698343,0.48060593008995056,0.485665500164032,0.49242448806762695,0.5407986640930176,0.6047635674476624,0.5432236194610596,0.4948323369026184,0.499618262052536,0.4699379503726959,0.4090796411037445,0.4088388979434967,0.4502071142196655,-60.19750213623047,59.409461975097656,-19.93148422241211,12.475875854492188,-5.6663289070129395,11.735535621643066,1.1779019832611084,6.557271480560303,-1.4908406734466553,0.8682786226272583,-1.68426513671875,-0.8541164398193359,0.877789318561554,85.9001693725586,34.363380432128906,28.558382034301758,26.058176040649414,14.455843925476074,12.65854549407959,14.1552152633667,20.006242752075195,10.662698745727539,10.601739883422852,9.173110961914062,10.801918029785156,10.691665649414062
clip_079,30.018979591836736,129.19921875,63.0,2.0986722685647856,0.4687060200424255,0.02056171392246774,0.957974514779789,8.661187140108638,0.3361513912677765,0.10182429105043411,0.5278974771499634,8.836550345107498e-05,-9.881649017333984,2.731367826461792,15.082792282104492,-13.567105293273926,-6.864679336547852,0.0,0.08137001220514307,0.04231281936227428,4062.120127134585,813.9307475468586,-0.28356964269431867,4456.5377718922355,447.2041620293634,8786.43784666836,1555.6407452838353,17.52648791703433,8.503733045761837,1.1783504486083984,0.9075515270233154,0.0,0.11274174667801967,8.0,0.3985643307633922,0.5113060774414119,0.5256208777427673,0.4012022614479065,0.35945287346839905,0.47686120867729187,0.37550151348114014,0.3692255914211273,0.4571109414100647,0.41752395033836365,0.5194374322891235,0.45337867736816406,0.5030879378318787,0.5217161774635315,-8.672017097473145,101.68873596191406,-22.125877380371094,27.283714294433594,-8.681220054626465,19.65614128112793,-2.716198205947876,9.071925163269043,-4.715816020965576,3.3084282875061035,-6.058022499084473,-0.9411832690238953,-5.711030960083008,33.06942367553711,16.30499839782715,12.8267183303833,12.311412811279297,10.20689868927002,10.9711332321167,10.290590286254883,9.8562650680542,8.662056922912598,8.11591911315918,7.294762134552002,7.853039264678955,8.310381889343262
clip_080,30.00798185941043,161.4990234375,78.0,2.5993084228534813,0.3749871896810672,0.010595371509225817,0.9725211340561722,5.131967911787642,0.2714320123195648,0.1051020622253418,0.6107466220855713,-2.5171739221438358e-05,-12.14094352722168,4.232358932495117,32.00828552246094,-16.27361488342285,-7.930047035217285,0.0,0.0690611022122824,0.044664012215191694,3663.1063965925136,1194.5182275697373,0.06283104858089066,4267.998738580051,706.6233623227978,7788.02228149178,2533.0351425321132,16.025341361738935,5.003727327917371,1.2285720109939575,1.0969014167785645,1.0,0.21582133225479816,7.0,0.6562048271815686,0.4403834949267704,0.5356566905975342,0.5170087814331055,0.5843877792358398,0.4953101873397827,0.45874637365341187,0.4360203146934509,0.4272753596305847,0.5400246381759644,0.45701906085014343,0.5143041610717773,0.5146399140357971,0.5475598573684692,-56.449745178222656,114.08448028564453,-22.37737464904785,20.42051124572754,-3.8182713985443115,19.09183120727539,-6.033046722412109,10.077569007873535,-0.07767761498689651,0.8923885822296143,6.161806583404541,0.9693660736083984,-0.021336521953344345,58.93099594116211,29.506057739257812,20.489458084106445,19.185789108276367,17.00550651550293,12.637922286987305,15.907044410705566,10.937360763549805,10.017386436462402,9.85690975189209,10.152046203613281,9.83148193359375,9.076427459716797
clip_081,30.009614512471654,120.18531976744185,59.0,1.9660365838914815,0.5026319493314568,0.014302147450281888,0.9723327450456019,4.198654399497062,0.2947995960712433,0.0915578156709671,0.5229488611221313,2.2606351167553942e-05,-11.131148338317871,3.282076120376587,30.179407119750977,-15.216238021850586,-7.624523162841797,0.0,0.04293267196566731,0.02330123847590833,3070.2009812635815,785.4754866045167,-0.1460298524341584,3771.702300343766,573.6093988080017,6737.810063316006,1629.3346905198316,18.851038509092017,10.114669875234574,1.2325204610824585,1.230027675628662,0.0,0.06895704423537174,9.0,0.5424823966094379,0.6114394408448096,0.6464044451713562,0.5836750864982605,0.522821843624115,0.5359516739845276,0.658169150352478,0.5851251482963562,0.5094323754310608,0.5553250908851624,0.522148847579956,0.5932376384735107,0.576826274394989,0.6169580817222595,-82.73210906982422,119.64264678955078,-30.128692626953125,38.99677658081055,-7.1752729415893555,24.02950096130371,3.447718858718872,19.710708618164062,5.858861923217773,11.67842960357666,4.2586989402771,11.25380802154541,4.665726184844971,49.13557052612305,21.051685333251953,18.182418823242188,19.194881439208984,16.015186309814453,13.249360084533691,12.307751655578613,11.340702056884766,8.276002883911133,10.187840461730957,8.582947731018066,9.130387306213379,8.283517837524414
clip_082,29.92907029478458,105.46875,52.0,1.7374412064200164,0.5711653550309013,0.011267932523109387,0.9806536941416412,4.777963317655045,0.18305179476737976,0.07977311313152313,0.5057302713394165,4.4080844791941355e-05,-15.675281524658203,4.216099262237549,25.488035202026367,-21.61250877380371,-10.934616088867188,0.0,0.04695890558330101,0.03384733712702813,2980.3347164917623,1308.8758284210803,0.404996641617761,3900.3682268299112,803.9158098550387,6698.3213011843,2971.4924677498693,19.340640870789702,8.629196195693387,1.302329659461975,1.3271161317825317,0.0,0.1800671042635758,7.0,0.4269761836391384,0.6070432879027142,0.43624013662338257,0.39989084005355835,0.42112016677856445,0.45418494939804077,0.3909575939178467,0.4248090088367462,0.47785067558288574,0.5463045835494995,0.4960140585899353,0.5056724548339844,0.5090082883834839,0.44211068749427795,-147.30433654785156,130.31068420410156,-1.3371515274047852,36.4874382019043,-0.1603291779756546,33.57124710083008,-3.4590694904327393,14.196650505065918,4.329325199127197,1.7173079252243042,3.9069433212280273,7.012668609619141,-5.418358325958252,66.26481628417969,31.538101196289062,19.705089569091797,18.881122589111328,13.639524459838867,10.838604927062988,11.335275650024414,9.849837303161621,9.062516212463379,9.106879234313965,8.40912914276123,9.678993225097656,7.339100360870361
clip_083,30.010997732426304,123.046875,61.0,2.032588204626422,0.48374905517762656,0.010091705612891104,0.9795648589299579,5.264736661163519,0.2566254734992981,0.08588160574436188,0.46266382932662964,4.961329316318053e-05,-12.306013107299805,2.9757843017578125,21.466468811035156,-16.20709228515625,-8.188013076782227,0.0,0.07370440189796905,0.0400563199306736,3852.95524740191,1195.4347521204256,0.30456352536160103,4532.92931018235,754.4220070147771,8296.24752553796,2882.5025309481694,19.73627684192366,10.03264884910004,1.1296440362930298,0.7874677181243896,1.0,0.07649782858017895,10.0,0.6799852313969824,0.6034874028168035,0.3627675473690033,0.31561079621315,0.30756762623786926,0.3663325011730194,0.29981011152267456,0.320290744304657,0.25099503993988037,0.3013356328010559,0.29222631454467773,0.3155089020729065,0.6447391510009766,0.3887767493724823,-51.98488998413086,111.77165222167969,-15.892282485961914,22.14491081237793,1.2201013565063477,12.903142929077148,-2.631293296813965,8.094017028808594,2.387813091278076,9.616006851196289,-0.044123824685811996,8.223645210266113,-4.656435012817383,34.31831359863281,22.37175941467285,15.808050155639648,10.82052993774414,9.160221099853516,9.026054382324219,8.955293655395508,9.013922691345215,8.103754997253418,8.144968032836914,7.401848793029785,6.7099833488464355,7.246546745300293
