clip_id,track_name,artist,album,genre,preview_url,track_id,intended_arousal,intended_valence,intended_mood,song_query,artist_query,selection_method,match_score
clip_230,Labios Rotos,ZOE,MTV Unplugged: Música de Fondo (Live),Rock y Alternativo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/64/dc/cf/64dccf76-c091-eb94-405c-8ee363453bb1/mzaf_13211009249179789264.plus.aac.p.m4a,727494908,medium,negative,tense,Labios Rotos,Zoe,best_score,102.0
clip_231,En El 2000,Natalia Lafourcade,Natalia Lafourcade,Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5d/4c/20/5d4c205b-46b1-658a-398e-490461f7a2a1/mzaf_14877586632641737229.plus.aac.p.m4a,373992070,high,positive,happy,En el 2000,Natalia Lafourcade,best_score,102.0
clip_232,Tuyo,Rodrigo Amarante,Narcos (A Netflix Original Series Soundtrack),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/05/dd/8e/05dd8e41-6438-bf29-32bb-597ea82aff67/mzaf_12380721683915158506.plus.aac.p.m4a,1030422720,low,positive,relaxed,Tuyo,Rodrigo Amarante,best_score,102.0
clip_233,Friday Morning,Khruangbin,Con Todo El Mundo,Indie Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ab/76/43/ab76434b-4f27-dd55-ebd4-885c7ba6255c/mzaf_11429483924053960010.plus.aac.p.m4a,1299241652,low,positive,relaxed,Friday Morning,Khruangbin,best_score,102.0
clip_234,Your Hand In Mine,Explosions In the Sky,The Earth Is Not a Cold Dead Place,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/93/11/0c/93110cd7-91d9-85fc-52fb-07357b1aef7b/mzaf_1502388509077194502.plus.aac.p.m4a,318951791,medium,positive,relaxed,Your Hand in Mine,Explosions in the Sky,best_score,102.0
clip_235,Turtles All the Way Down,Sturgill Simpson,Metamodern Sounds in Country Music,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3d/47/0f/3d470f6f-c14f-6cdc-43ab-5f728a08fe35/mzaf_6174196594959285465.plus.aac.p.m4a,1887707092,medium,positive,relaxed,Turtles All the Way Down,Sturgill Simpson,best_score,102.0
clip_236,How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,Naturally,R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bc/15/f3/bc15f35f-0699-6634-302b-0823710fb04c/mzaf_1767922339824162518.plus.aac.p.m4a,1485055630,high,negative,tense,How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,best_score,102.0
clip_237,Bloodbuzz Ohio,The National,High Violet (Bonus Track Version),Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cb/06/64/cb0664d5-286f-2cfb-a8eb-7b9604e1df18/mzaf_6175269486226138898.plus.aac.p.m4a,368054504,medium,negative,tense,Bloodbuzz Ohio,The National,best_score,102.0
clip_238,Postcards from Italy,Beirut,Gulag Orkestar,Indie Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/89/7a/91/897a9198-ffce-29f8-b47a-eab64cdc77fa/mzaf_17000492803044628056.plus.aac.p.m4a,1309594830,medium,positive,relaxed,Postcards from Italy,Beirut,best_score,102.0
clip_239,The Stable Song,Gregory Alan Isakov,"That Sea, the Gambler",Singer/Songwriter,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f3/70/b0/f370b03c-9513-df68-3bb7-1ec7b1123457/mzaf_1791458000940008014.plus.aac.p.m4a,259648498,low,positive,relaxed,The Stable Song,Gregory Alan Isakov,best_score,102.0
clip_240,Roads,Portishead,Dummy,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/53/d1/b8/53d1b804-aba5-68ed-4fb5-ce9514b970c8/mzaf_1949279649016114866.plus.aac.p.m4a,1440653203,low,negative,sad,Roads,Portishead,best_score,102.0
